opportunity_id,account_name,account_id,segment,stage,amount_brl,close_date,owner_email,forecast_category,created_date,days_in_stage,hubspot_contact_id,stage_canonical,forecast_category_canonical,canonical_name,implied_days,data_quality,days_recalculated,is_stale_opportunity,is_open,slippage_days,is_slippage,is_negative_amount,is_closed_won,is_closed_lost,close_quarter,created_quarter,segment_original,canonical_segment,segment_confidence,segment_source,sales_cycle_days,slippage_discount,engagement_modifier_for_forecast,win_rate_base,adjusted_win_rate,forecast_contribution,slippage_bucket
OPP-2024751,orbit digital,ACC-1104,SMB,Qualification,7924.88,2023-07-02,ana.lima@raptorsoft.com,Pipeline,2023-09-14,102.0,HS-90639,Discovery/Qualification,pipeline,orbit,-74.0,,,False,True,653,True,False,False,False,2023Q3,2023Q3,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,576.14,>180d
OPP-2024753,BETA SOLUTIONS,ACC-1101,SMB,Proposal,23866.1,2023-06-03,joao@raptorsoft.com,Commit,2023-10-09,65.0,HS-90087,Proposal,commit,betasolutions,-128.0,,,False,True,682,True,False,False,False,2023Q2,2023Q4,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,1735.07,>180d
OPP-2024754,Nexus Group,ACC-1102,Mid-Market,Discovery,39192.47,2025-01-03,,Pipeline,2024-10-31,56.0,HS-90002,Discovery/Qualification,pipeline,nexus,64.0,,,False,True,102,True,False,False,False,2025Q1,2024Q4,Mid-Market,Mid-Market,HIGH,employees_median,,0.65,,0.4848,0.1697,6650.96,91-180d
OPP-2024755,GridSoft,ACC-1117,SMB,Prospecting,23056.17,2024-08-13,carlos@raptorsoft.com,Commit,2024-06-14,7.0,HS-90384,Prospecting,commit,gridsoft,60.0,,,False,True,245,True,False,False,False,2024Q3,2024Q2,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,1676.18,>180d
OPP-2024756,Mindbox,ACC-1111,SMB,Prospecting,13413.64,2024-12-08,pedro@raptorsoft.com,Pipeline,2024-10-24,9.0,,Prospecting,pipeline,mindbox,45.0,,,False,True,128,True,False,False,False,2024Q4,2024Q4,SMB,Mid-Market,HIGH,employees_median,,0.65,,0.4848,0.1697,2276.29,91-180d
OPP-2024757,RushFlow,ACC-1110,Enterprise,Discovery,170978.03,2024-11-27,mariana@raptorsoft.com,Best Case,2023-07-06,25.0,,Discovery/Qualification,best_case,rushflow,510.0,,,False,True,139,True,False,False,False,2024Q4,2023Q3,Enterprise,Mid-Market,HIGH,employees_median,,0.65,,0.4848,0.1697,29014.97,91-180d
OPP-2024761,Innova Tech,ACC-1116,SMB,Prospecting,27367.84,2024-08-07,pedro@raptorsoft.com,commit,2024-06-13,91.0,,Prospecting,commit,innova,55.0,,,False,True,251,True,False,False,False,2024Q3,2024Q2,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,1989.64,>180d
OPP-2024763,BLUEPATH,ACC-1119,Enterprise,Proposal,284685.25,2025-01-20,ana.lima@raptorsoft.com,best case,2024-11-29,52.0,HS-90114,Proposal,best_case,bluepath,52.0,,True,False,True,85,True,False,False,False,2025Q1,2024Q4,Enterprise,Mid-Market,HIGH,employees_median,,0.45,,0.4848,0.2666,75897.09,61-90d
OPP-2024765,Zentra,ACC-1112,Mid-Market,Prospecting,77640.26,2024-06-29,ana.lima@raptorsoft.com,best case,2024-04-19,65.0,,Prospecting,best_case,zentra,71.0,,,False,True,290,True,False,False,False,2024Q2,2024Q2,Mid-Market,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,5644.45,>180d
OPP-2024767,AMPLIA SOLUCOES,ACC-1113,SMB,Proposal,5628.91,2024-08-01,pedro@raptorsoft.com,Commit,2023-11-09,112.0,,Proposal,commit,amplia,266.0,,,False,True,257,True,False,False,False,2024Q3,2023Q4,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,409.22,>180d
OPP-2024770,CORELOGIC,ACC-1114,SMB,Proposal,5631.9,2024-12-09,ana.lima@raptorsoft.com,Commit,2024-07-14,92.0,,Proposal,commit,corelogic,148.0,,,False,True,127,True,False,False,False,2024Q4,2024Q3,SMB,Mid-Market,HIGH,employees_median,,0.65,,0.4848,0.1697,955.73,91-180d
OPP-2024773,Zentra,ACC-1112,Mid-Market,Prospecting,55908.82,2024-10-28,pedro@raptorsoft.com,Best Case,2024-08-31,84.0,HS-90574,Prospecting,best_case,zentra,58.0,,,False,True,169,True,False,False,False,2024Q4,2024Q3,Mid-Market,Mid-Market,HIGH,employees_median,,0.65,,0.4848,0.1697,9487.73,91-180d
OPP-2024774,Innova Tech,ACC-1116,Enterprise,Discovery,156982.51,2024-09-20,carlos@raptorsoft.com,Best Case,2023-07-04,19.0,,Discovery/Qualification,best_case,innova,444.0,,,False,True,207,True,False,False,False,2024Q3,2023Q3,Enterprise,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,11412.63,>180d
OPP-2024780,DataPrime,ACC-1106,Mid-Market,Qualification,43045.59,2023-12-28,joao@raptorsoft.com,Best Case,2023-12-23,1.0,HS-90243,Discovery/Qualification,best_case,dataprime,5.0,,,False,True,474,True,False,False,False,2023Q4,2023Q4,Mid-Market,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,3129.41,>180d
OPP-2024781,BLUEPATH,,SMB,Proposal,39175.16,2025-01-14,joao@raptorsoft.com,Commit,2024-10-21,22.0,,Proposal,commit,bluepath,85.0,,,False,True,91,True,False,False,False,2025Q1,2024Q4,SMB,Mid-Market,HIGH,employees_median,,0.65,,0.4848,0.1697,6648.02,91-180d
OPP-2024782,Acme Corp,ACC-1100,Mid-Market,Discovery,84208.64,2024-12-24,mariana@raptorsoft.com,Pipeline,2024-09-14,64.0,,Discovery/Qualification,pipeline,acme,101.0,,,False,True,112,True,False,False,False,2024Q4,2024Q3,Mid-Market,Mid-Market,HIGH,employees_median,,0.65,,0.4848,0.1697,14290.21,91-180d
OPP-2024785,innova,,Enterprise,Discovery,363564.22,2024-03-01,joao@raptorsoft.com,Commit,2023-07-16,87.0,HS-90343,Discovery/Qualification,commit,innova,229.0,,,False,True,410,True,False,False,False,2024Q1,2023Q3,Enterprise,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,26431.12,>180d
OPP-2024788,Data Prime,ACC-1106,Mid-Market,DISCOVERY,95483.09,2023-10-12,ana.lima@raptorsoft.com,best case,2023-09-06,52.0,HS-90787,Discovery/Qualification,best_case,dataprime,36.0,,,False,True,551,True,False,False,False,2023Q4,2023Q3,Mid-Market,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,6941.62,>180d
OPP-2024790,Nexus Group,ACC-1102,Mid-Market,Proposal,107196.68,2024-08-08,carlos@raptorsoft.com,Best Case,2024-01-17,85.0,,Proposal,best_case,nexus,204.0,,,False,True,250,True,False,False,False,2024Q3,2024Q1,Mid-Market,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,7793.2,>180d
OPP-2024791,Zentra,ACC-1112,Mid-Market,Prospecting,137972.01,2024-08-26,mariana@raptorsoft.com,Best Case,2023-08-09,51.0,,Prospecting,best_case,zentra,383.0,,,False,True,232,True,False,False,False,2024Q3,2023Q3,Mid-Market,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,10030.57,>180d
OPP-2024793,BluePath,ACC-1119,Mid-Market,Proposal,78438.17,2024-08-11,pedro@raptorsoft.com,pipeline,2024-06-16,48.0,HS-90395,Proposal,pipeline,bluepath,56.0,,,False,True,247,True,False,False,False,2024Q3,2024Q2,Mid-Market,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,5702.45,>180d
OPP-2024796,TapFlow,ACC-1115,SMB,Negotiation ,14301.4,2024-07-14,ana.lima@raptorsoft.com,commit,2024-05-20,79.0,HS-90536,Negotiation,commit,tapflow,55.0,,,False,True,275,True,False,False,False,2024Q3,2024Q2,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,1039.71,>180d
OPP-2024798,Mindbox,ACC-1111,SMB,Negotiation,15452.76,2024-11-15,carlos@raptorsoft.com,Commit,2024-10-03,55.0,,Negotiation,commit,mindbox,43.0,,,False,True,151,True,False,False,False,2024Q4,2024Q4,SMB,Mid-Market,HIGH,employees_median,,0.65,,0.4848,0.1697,2622.33,91-180d
OPP-2024799,rushflow,ACC-1110,SMB,Prospecting,19983.75,2023-06-09,ana.lima@raptorsoft.com,Commit,2023-10-30,113.0,HS-90118,Prospecting,commit,rushflow,-143.0,,,False,True,676,True,False,False,False,2023Q2,2023Q4,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,1452.82,>180d
OPP-2024800,GridSoft,ACC-1117,SMB,Discovery,6182.63,2024-01-08,pedro@raptorsoft.com,Commit,2023-07-06,50.0,HS-90706,Discovery/Qualification,commit,gridsoft,186.0,,,False,True,463,True,False,False,False,2024Q1,2023Q3,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,449.48,>180d
OPP-2024802,Vertice,ACC-1103,SMB,Negotiation,34440.85,2024-08-01,mariana@raptorsoft.com,Pipeline,2024-01-21,21.0,HS-90024,Negotiation,pipeline,vertice,193.0,,,False,True,257,True,False,False,False,2024Q3,2024Q1,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,2503.85,>180d
OPP-2024804,tapflow,ACC-1115,Mid-Market,Proposal,117546.75,2024-10-30,ana.lima@raptorsoft.com,Pipeline,2024-10-07,88.0,,Proposal,pipeline,tapflow,23.0,,,False,True,167,True,False,False,False,2024Q4,2024Q4,Mid-Market,Mid-Market,HIGH,employees_median,,0.65,,0.4848,0.1697,19947.68,91-180d
OPP-2024806,MINDBOX,ACC-1111,SMB,Discovery,29586.46,2024-03-31,joao@raptorsoft.com,Commit,2023-12-18,83.0,,Discovery/Qualification,commit,mindbox,104.0,,,False,True,380,True,False,False,False,2024Q1,2023Q4,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,2150.94,>180d
OPP-2024808,CoreLogic,ACC-1114,SMB,Qualification,24540.93,2024-12-23,mariana@raptorsoft.com,commit,2024-05-30,93.0,HS-90038,Discovery/Qualification,commit,corelogic,207.0,,,False,True,113,True,False,False,False,2024Q4,2024Q2,SMB,Mid-Market,HIGH,employees_median,,0.65,,0.4848,0.1697,4164.6,91-180d
OPP-2024809,Fluxo Sistemas Ltda,ACC-1105,Mid-Market,Negotiation,82604.39,2025-01-19,carlos@raptorsoft.com,Commit,2024-10-19,82.0,HS-90768,Negotiation,commit,fluxo,92.0,,,False,True,86,True,False,False,False,2025Q1,2024Q4,Mid-Market,Mid-Market,HIGH,employees_median,,0.45,,0.4848,0.2666,22022.33,61-90d
OPP-2024810,INNOVA,,SMB,Discovery,13270.06,2023-03-10,ana.lima@raptorsoft.com,Commit,2023-07-18,112.0,HS-90152,Discovery/Qualification,commit,innova,-130.0,,,False,True,767,True,False,False,False,2023Q1,2023Q3,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,964.73,>180d
OPP-2024811,VERTICE TECH,ACC-1103,Enterprise,DISCOVERY,447142.78,2024-07-05,pedro@raptorsoft.com,Best Case,2024-06-21,61.0,HS-90623,Discovery/Qualification,best_case,vertice,14.0,,,False,True,284,True,False,False,False,2024Q3,2024Q2,Enterprise,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,32507.28,>180d
OPP-2024813,SkyOps,ACC-1108,Mid-Market,Qualification,117561.71,2025-01-09,ana.lima@raptorsoft.com,Best Case,2024-09-21,113.0,,Discovery/Qualification,best_case,skyops,110.0,,,False,True,96,True,False,False,False,2025Q1,2024Q3,Mid-Market,Mid-Market,HIGH,employees_median,,0.65,,0.4848,0.1697,19950.22,91-180d
OPP-2024814,Tap Flow,ACC-1115,SMB,Negotiation ,28906.46,2023-10-05,ana.lima@raptorsoft.com,Commit,2023-10-01,49.0,HS-90375,Negotiation,commit,tapflow,4.0,,,False,True,558,True,False,False,False,2023Q4,2023Q4,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,2101.5,>180d
OPP-2024816,RushFlow,ACC-1110,SMB,Qualification,14077.5,2024-01-22,carlos@raptorsoft.com,Pipeline,2023-11-11,62.0,HS-90170,Discovery/Qualification,pipeline,rushflow,72.0,,,False,True,449,True,False,False,False,2024Q1,2023Q4,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,1023.43,>180d
OPP-2024817,BETA SOLUTIONS,ACC-1101,Mid-Market,Proposal,79480.94,2024-06-23,carlos@raptorsoft.com,Pipeline,2023-09-26,21.0,HS-90727,Proposal,pipeline,betasolutions,271.0,,,False,True,296,True,False,False,False,2024Q2,2023Q3,Mid-Market,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,5778.26,>180d
OPP-2024818,Acme,ACC-1100,SMB,Negotiation,36678.37,2024-10-22,carlos@raptorsoft.com,Commit,2023-07-18,87.0,HS-90435,Negotiation,commit,acme,462.0,,,False,True,175,True,False,False,False,2024Q4,2023Q3,SMB,Mid-Market,HIGH,employees_median,,0.65,,0.4848,0.1697,6224.32,91-180d
OPP-2024819,Polaris Tech,ACC-1118,SMB,Qualification,13788.48,2024-06-10,mariana@raptorsoft.com,pipeline,2023-10-17,13.0,HS-90092,Discovery/Qualification,pipeline,polaris,237.0,,,False,True,309,True,False,False,False,2024Q2,2023Q4,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,1002.42,>180d
OPP-2024824,Beta Solutions,ACC-1101,Mid-Market,qualification,114927.47,2024-08-10,carlos@raptorsoft.com,Pipeline,2024-04-02,77.0,HS-90541,Discovery/Qualification,pipeline,betasolutions,130.0,,,False,True,248,True,False,False,False,2024Q3,2024Q2,Mid-Market,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,8355.23,>180d
OPP-2024829,GRIDSOFT,ACC-1117,Mid-Market,Negotiation,74855.91,2024-03-26,mariana@raptorsoft.com,Commit,2024-02-24,61.0,HS-90389,Negotiation,commit,gridsoft,31.0,,,False,True,385,True,False,False,False,2024Q1,2024Q1,Mid-Market,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,5442.02,>180d
OPP-2024830,Fluxo,ACC-1105,SMB,Qualification,22488.95,2024-09-02,mariana@raptorsoft.com,Best Case,2023-09-25,86.0,,Discovery/Qualification,best_case,fluxo,343.0,,,False,True,225,True,False,False,False,2024Q3,2023Q3,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,1634.95,>180d
OPP-2024831,MINDBOX,ACC-1111,SMB,Discovery,8095.29,2024-07-08,pedro@raptorsoft.com,commit,2023-10-29,43.0,HS-90471,Discovery/Qualification,commit,mindbox,253.0,,,False,True,281,True,False,False,False,2024Q3,2023Q4,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,588.53,>180d
OPP-2024832,GRIDSOFT,ACC-1117,Mid-Market,Qualification,102569.62,2025-01-14,pedro@raptorsoft.com,Best Case,2024-08-11,35.0,,Discovery/Qualification,best_case,gridsoft,156.0,,,False,True,91,True,False,False,False,2025Q1,2024Q3,Mid-Market,Mid-Market,HIGH,employees_median,,0.65,,0.4848,0.1697,17406.06,91-180d
OPP-2024833,MINDBOX,ACC-1111,SMB,Qualification,17445.0,2024-08-26,pedro@raptorsoft.com,Pipeline,2023-11-23,100.0,HS-90713,Discovery/Qualification,pipeline,mindbox,277.0,,,False,True,232,True,False,False,False,2024Q3,2023Q4,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,1268.25,>180d
OPP-2024834,Zentra,ACC-1112,Enterprise,Discovery,310883.72,2023-12-22,ana.lima@raptorsoft.com,pipeline,2023-11-18,15.0,HS-90773,Discovery/Qualification,pipeline,zentra,34.0,,,False,True,480,True,False,False,False,2023Q4,2023Q4,Enterprise,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,22601.25,>180d
OPP-2024839,mindbox,ACC-1111,SMB,Discovery,37506.19,2023-03-05,pedro@raptorsoft.com,Best Case,2024-11-01,72.0,HS-90254,Discovery/Qualification,best_case,mindbox,-607.0,,,False,True,772,True,False,False,False,2023Q1,2024Q4,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,2726.7,>180d
OPP-2024840,Core Logic,ACC-1114,SMB,Discovery,6953.4,2025-01-10,pedro@raptorsoft.com,Best Case,2024-03-23,7.0,HS-90698,Discovery/Qualification,best_case,corelogic,293.0,,,False,True,95,True,False,False,False,2025Q1,2024Q1,SMB,Mid-Market,HIGH,employees_median,,0.65,,0.4848,0.1697,1179.99,91-180d
OPP-2024842,Rush Flow,ACC-1110,Mid-Market,Qualification,60970.63,2024-10-11,carlos@raptorsoft.com,Best Case,2024-09-08,7.0,,Discovery/Qualification,best_case,rushflow,33.0,,,False,True,186,True,False,False,False,2024Q4,2024Q3,Mid-Market,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,4432.56,>180d
OPP-2024844,Fluxo,ACC-1105,Enterprise,Discovery,200480.42,2024-08-25,joao@raptorsoft.com,pipeline,2023-10-03,67.0,,Discovery/Qualification,pipeline,fluxo,327.0,,,False,True,233,True,False,False,False,2024Q3,2023Q4,Enterprise,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,14574.93,>180d
OPP-2024845,GRIDSOFT,,SMB,Proposal,36404.29,2024-12-31,mariana@raptorsoft.com,Commit,2024-07-01,94.0,,Proposal,commit,gridsoft,183.0,,,False,True,105,True,False,False,False,2024Q4,2024Q3,SMB,Mid-Market,HIGH,employees_median,,0.65,,0.4848,0.1697,6177.81,91-180d
OPP-2024846,corelogic,ACC-1114,Enterprise,Qualification,446559.35,2024-10-11,carlos@raptorsoft.com,Best Case,2024-06-15,23.0,HS-90711,Discovery/Qualification,best_case,corelogic,118.0,,,False,True,186,True,False,False,False,2024Q4,2024Q2,Enterprise,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,32464.86,>180d
OPP-2024852,gridsoft,ACC-1117,Mid-Market,Negotiation,136175.91,2024-11-25,ana.lima@raptorsoft.com,Commit,2024-09-08,14.0,,Negotiation,commit,gridsoft,78.0,,,False,True,141,True,False,False,False,2024Q4,2024Q3,Mid-Market,Mid-Market,HIGH,employees_median,,0.65,,0.4848,0.1697,23109.05,91-180d
OPP-2024854,Vertice Tech,ACC-1103,Enterprise,Qualification,331229.63,2023-02-15,ana.lima@raptorsoft.com,best case,2024-02-01,3.0,,Discovery/Qualification,best_case,vertice,-351.0,,,False,True,790,True,False,False,False,2023Q1,2024Q1,Enterprise,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,24080.39,>180d
OPP-2024856,Polare Ltda,ACC-1109,SMB,Qualification,19303.38,2023-07-23,mariana@raptorsoft.com,Pipeline,2023-11-19,1.0,HS-90760,Discovery/Qualification,pipeline,polare,-119.0,,,False,True,632,True,False,False,False,2023Q3,2023Q4,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,1403.36,>180d
OPP-2024859,acme,ACC-1100,SMB,Negotiation,36419.71,2025-01-18,carlos@raptorsoft.com,Pipeline,2024-09-16,55.0,HS-90583,Negotiation,pipeline,acme,124.0,,,False,True,87,True,False,False,False,2025Q1,2024Q3,SMB,Mid-Market,HIGH,employees_median,,0.45,,0.4848,0.2666,9709.49,61-90d
OPP-2024860,Connect Wave,ACC-1107,Mid-Market,prospecting,135741.54,2025-01-16,carlos@raptorsoft.com,Best Case,2024-02-28,71.0,HS-90142,Prospecting,best_case,connectwave,323.0,,,False,True,89,True,False,False,False,2025Q1,2024Q1,Mid-Market,Mid-Market,HIGH,employees_median,,0.45,,0.4848,0.2666,36188.69,61-90d
OPP-2024861,Tap Flow,ACC-1115,SMB,Prospecting,20992.14,2024-10-15,joao@raptorsoft.com,Best Case,2024-05-17,103.0,HS-90094,Prospecting,best_case,tapflow,151.0,,,False,True,182,True,False,False,False,2024Q4,2024Q2,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,1526.13,>180d
OPP-2024862,mindbox,ACC-1111,Enterprise,Discovery,233706.97,2023-09-28,ana.lima@raptorsoft.com,Commit,2024-09-19,71.0,,Discovery/Qualification,commit,mindbox,-357.0,,,False,True,565,True,False,False,False,2023Q3,2024Q3,Enterprise,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,16990.5,>180d
OPP-2024864,Polare Ltda,ACC-1109,SMB,Negotiation,36059.85,2024-08-18,mariana@raptorsoft.com,commit,2023-12-14,18.0,HS-90555,Negotiation,commit,polare,248.0,,,False,True,240,True,False,False,False,2024Q3,2023Q4,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,2621.55,>180d
OPP-2024865,TapFlow,ACC-1115,SMB,DISCOVERY,38003.99,2024-11-19,mariana@raptorsoft.com,Pipeline,2024-11-05,14.0,,Discovery/Qualification,pipeline,tapflow,14.0,,,False,True,147,True,False,False,False,2024Q4,2024Q4,SMB,Mid-Market,HIGH,employees_median,,0.65,,0.4848,0.1697,6449.28,91-180d
OPP-2024868,TAPFLOW,,Mid-Market,Proposal,94610.38,2023-09-22,pedro@raptorsoft.com,commit,2023-11-22,52.0,,Proposal,commit,tapflow,-61.0,,,False,True,571,True,False,False,False,2023Q3,2023Q4,Mid-Market,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,6878.17,>180d
OPP-2024870,BluePath,ACC-1119,Enterprise,Qualification,191140.6,2025-01-04,carlos@raptorsoft.com,Best Case,2024-11-27,58.0,,Discovery/Qualification,best_case,bluepath,38.0,,,False,True,101,True,False,False,False,2025Q1,2024Q4,Enterprise,Mid-Market,HIGH,employees_median,,0.65,,0.4848,0.1697,32436.56,91-180d
OPP-2024874,Amplia,ACC-1113,Mid-Market,Proposal,33838.87,2024-03-29,mariana@raptorsoft.com,Best Case,2024-03-22,7.0,,Proposal,best_case,amplia,7.0,,,False,True,382,True,False,False,False,2024Q1,2024Q1,Mid-Market,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,2460.09,>180d
OPP-2024875,orbit digital,ACC-1104,Mid-Market,Prop,111304.61,2023-09-18,ana.lima@raptorsoft.com,commit,2023-09-06,113.0,HS-90715,Proposal,commit,orbit,12.0,,,False,True,575,True,False,False,False,2023Q3,2023Q3,Mid-Market,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,8091.85,>180d
OPP-2024879,BLUEPATH,ACC-1119,SMB,Proposal,8701.88,2024-02-14,ana.lima@raptorsoft.com,Best Case,2023-11-11,110.0,HS-90032,Proposal,best_case,bluepath,95.0,,,False,True,426,True,False,False,False,2024Q1,2023Q4,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,632.63,>180d
OPP-2024880,zentra,ACC-1112,Enterprise,Discovery,322314.35,2024-05-02,joao@raptorsoft.com,Best Case,2023-08-17,51.0,,Discovery/Qualification,best_case,zentra,259.0,,,False,True,348,True,False,False,False,2024Q2,2023Q3,Enterprise,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,23432.25,>180d
OPP-2024883,Beta Solutions,ACC-1101,Mid-Market,Prospecting,124281.16,2024-01-10,joao@raptorsoft.com,Pipeline,2023-12-23,28.0,HS-90083,Prospecting,pipeline,betasolutions,18.0,,,False,True,461,True,False,False,False,2024Q1,2023Q4,Mid-Market,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,9035.24,>180d
OPP-2024886,Blue Path,ACC-1119,SMB,Prospecting,14709.85,2024-02-12,pedro@raptorsoft.com,commit,2023-12-07,26.0,,Prospecting,commit,bluepath,67.0,,,False,True,428,True,False,False,False,2024Q1,2023Q4,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,1069.41,>180d
OPP-2024887,Acme,ACC-1100,SMB,Discovery,29355.75,2025-01-11,joao@raptorsoft.com,Best Case,2023-08-21,92.0,,Discovery/Qualification,best_case,acme,509.0,,,False,True,94,True,False,False,False,2025Q1,2023Q3,SMB,Mid-Market,HIGH,employees_median,,0.65,,0.4848,0.1697,4981.67,91-180d
OPP-2024888,Acme Corp,ACC-1100,SMB,Prospecting,33870.75,2024-08-30,pedro@raptorsoft.com,Commit,2024-01-18,69.0,,Prospecting,commit,acme,225.0,,,False,True,228,True,False,False,False,2024Q3,2024Q1,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,2462.4,>180d
OPP-2024889,MINDBOX,ACC-1111,SMB,Proposal,35281.62,2025-01-15,joao@raptorsoft.com,Pipeline,2023-09-14,108.0,HS-90068,Proposal,pipeline,mindbox,489.0,,,False,True,90,True,False,False,False,2025Q1,2023Q3,SMB,Mid-Market,HIGH,employees_median,,0.45,,0.4848,0.2666,9406.08,61-90d
OPP-2024893,Grid Soft,ACC-1117,Mid-Market,Negotiation,101294.23,2023-09-03,joao@raptorsoft.com,Commit,2023-08-10,74.0,,Negotiation,commit,gridsoft,24.0,,,False,True,590,True,False,False,False,2023Q3,2023Q3,Mid-Market,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,7364.09,>180d
OPP-2024894,Orbit,ACC-1104,SMB,Proposal,11533.06,2024-08-07,joao@raptorsoft.com,Best Case,2024-04-14,31.0,HS-90541,Proposal,best_case,orbit,115.0,,,False,True,251,True,False,False,False,2024Q3,2024Q2,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,838.45,>180d
OPP-2024896,SKYOPS,ACC-1108,Mid-Market,Proposal,123230.49,2024-11-09,carlos@raptorsoft.com,best case,2024-04-03,3.0,HS-90633,Proposal,best_case,skyops,220.0,,,False,True,157,True,False,False,False,2024Q4,2024Q2,Mid-Market,Mid-Market,HIGH,employees_median,,0.65,,0.4848,0.1697,20912.21,91-180d
OPP-2024897,Data Prime,ACC-1106,SMB,Qualification,25858.06,2024-09-23,joao@raptorsoft.com,best case,2024-06-14,36.0,HS-90602,Discovery/Qualification,best_case,dataprime,101.0,,,False,True,204,True,False,False,False,2024Q3,2024Q2,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,1879.88,>180d
OPP-2024898,Fluxo Sistemas,ACC-1105,SMB,Prospecting,38377.99,2024-07-07,carlos@raptorsoft.com,Pipeline,2024-04-18,28.0,,Prospecting,pipeline,fluxo,80.0,,,False,True,282,True,False,False,False,2024Q3,2024Q2,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,2790.08,>180d
